text,label_class,label
90%的高血压患者没吃对药：高血压服药的5个误区,search,2
衰老真的可以延缓，科学研究证实八子补肾可以延缓衰老,search,2
维生素的真相：别再大把大把的吃维生素了，维生素超量的危害更大,search,2
多一次检查就少一分风险，安翰科技磁控胶囊胃镜“胃”你送健康,search,2
同仁牛黄清心丸不只能治疗中风，其实还能这样用！,search,2
新冠、流感“带火”了抗病毒药物，奥司他韦和阿兹夫定有何异同？,search,2
目前唯一可防可控的癌症，接种疫苗，可拯救千千万万的女性,search,2
妇女要快乐，不能少了性生活。,search,2
一篇文章告诉你：如何告别粘人的霉菌性阴道炎，看完请记得收藏,search,2
不吃红肉、鸡蛋、代糖，吃蟋蟀？美国素食专家新研究引代糖争议,search,2
秋季如何养肺？注意这六点，肺越来越好！,search,2
人类健康的头号杀手——中风！关注症状及时治疗是关键！,search,2
阳虚体质如何调理？从这5个方面入手,search,2
尿酸高怎么控制？医生：从这6个方面入手，就能稳住,search,2
高变异毒株BA.2.86来袭，或更具传染性，医生教你如何预防和应对,search,2
一夜之间老了好几岁？在这多“事”之秋，抗衰老建议这样做,search,2
哮喘病人注意：秋季做好这5点，可有效避免病情发作,search,2
新冠病毒感染，仅有发热并不可怕，完全可自我隔离治疗,search,2
高血压的危险因素有哪些？,search,2
润达医疗检验核酸检测“假阳性”事件，这不是个例,search,2
年纪轻轻就“梗”了，这些高危因素要注意,search,2
这样散步，才对膝关节有益,search,2
改善脂肪肝，只需3步，谁都可以做得到,search,2
高血压的认识误区，你中招几个？,search,2
要想前列腺健康，运动少不了,search,2
服用这种药，需要“挑食”，你知道吗？,search,2
居家自测血压，我们该注意哪些？,search,2
这样的“中医爱好者”，真的会害了自己的家人,search,2
单纯“低压”高，需要治疗吗？“低压”高我们该如何选择降压药？,search,2
认识人类的头号杀手——冠心病,search,2
冠心病患者，光吃几种中成药，是否可行？,search,2
哮喘患者们，你们家的空调清洗干净了吗？,search,2
急性肠胃炎、拉肚子的她，怎么出现了房颤？,search,2
夏季高温，冠心病如何平安过夏！心梗我们该怎么做？,search,2
超剂量服用这类药，如出现肌肉痛需要及时就医,search,2
家长请注意：孩子有下列特征，注意孩子的心理问题,search,2
高血压患者，应该知道这些问题,search,2
北京协和医院与澳门特区政府签署离岛医疗综合体北京协和医院澳门医学中心运营合作协议,search,2
沉痛悼念我国著名放射影像学专家、北京协和医院严鸿珍教授,search,2
协和医生说｜有关脱发两三事,search,2
上新了协和｜罕见病临床思维与多学科诊疗方案集出版,search,2
协和团队荣获第十八届中国药学会科学技术奖,search,2
协和举行临床病理讨论会，百名医者共议临床思维“答案之书”,search,2
协和“医”线故事 | 洁白哈达献白衣，藏族同胞表谢意,search,2
改善医疗服务 | 北京协和医院日间诊疗不断升级扩容,search,2
因罕而至 共护健康 | 中华医学会第一届全国罕见病学术年会召开,search,2
上新了协和 | 口袋里的红宝书——《协和麻醉医疗手册》上市,search,2
爱心一夏 感谢有你 | 北京协和医院暑期门诊志愿服务顺利收官,search,2
就诊攻略丨辅助生殖进医保，协和就医报销高频问题的答案来了！,search,2
建强教师队伍 | 北京协和医院系列师资培训会举办,search,2
全国爱牙日｜ 关爱老年人，从“齿”开始,search,2
首届母胎健康技术推广学习班在藏举行，提升孕产妇救治能力,search,2
经济有效 安全便捷丨协和团队自主研发乳腺癌筛查新方法效果佳,search,2
就医攻略丨在协和如何预约采血？采血又有哪些注意事项？,search,2
协和骨科团队在JAMA Pediatrics发表矮小队列分子诊断率相关研究成果,search,2
全国爱牙日｜成年后掉牙的首要原因——牙周炎的防治锦囊,search,2
韩冰：从难诊难治到可诊可治，PNH患者的“光明之门”已打开,search,2
致敬榜样 | 北京协和医院于伟泓、苏金梅荣膺第十批援疆优秀个人,search,2
就诊须知 | 北京协和医院2023年中秋、国庆门诊安排,search,2
中国精英教学医院联盟理事会在协和召开，共商医学英才培养,search,2
协和医生说｜健康体检该咋查？协和医生给您支招,search,2
建院102周年 | 2023年医疗安全大会召开，提升全员安全文化意识,search,2
建院102周年 | 医疗+教学+科研+科普，协和用这些活动庆祝生日,search,2
乘势而上 共赴新程——写在北京协和医院建院102周年之际,search,2
教学月活动 | 北京协和医院举办教师教学创新大赛,search,2
教学月活动 | 2023中国精英教学医院联盟互访在协和举行,search,2
2023协和医学教育创新发展论坛举办，协和-芝大再续约,search,2
我是协和人 | 麻醉科阮侠：无影灯下的守护者，学生心中的好妈妈,search,2
协和文化名片 | 伴随住院医师成长的“内科进阶秘籍”,search,2
风湿免疫科党支部赴清华大学开展学科建设交流活动,search,2
协和团队发现原发性巨球蛋白血症视网膜病变的诊断新指标,search,2
协和医生说丨“肌”不可失，“肌”要择食,search,2
北京协和医院接待香港医管局一行来访，探讨进一步深化合作,search,2
协和医生说｜正常食用碘盐不增加甲状腺癌风险,search,2
又一产前诊断应用指南新发布，北京协和医院牵头制定,search,2
中国预防出生缺陷日｜预防出生缺陷，你需要知道的,search,2
教师节 | 学子们“花式”表白协和引路人,search,2
教师节 | 这一年，他们在医学教育领域闪闪发光,search,2
张抒扬团队在JAMA Cardiology上发表梗阻性肥厚型心肌病新药治疗研究结果,search,2
上新了协和 | 集专科精髓，促优质护理，协和成立护理MDT,search,2
协和澳门医学中心迎新 | 第一批专业技术人员行前座谈会召开,search,2
帮扶合作 专科发力 | 协和全科医学科赴贵州开展系列学术活动,search,2
协和医生说｜看东西眼前有黑影飘，是怎么回事？,search,2
勇当创新主体 推动高质量发展 | 北京协和医院亮相2023年服贸会,search,2
协和医生说｜身在“辐”中，我还能安心吃鱼吗,search,2
临床研究成果 | 协和团队揭示红皮病型银屑病血清蛋白组学特征,search,2
学科风采 | 第十三届协和—霍普金斯老年医学论坛成功举办,search,2
难忘酷“暑” 不负众“托” 丨“协二代”暑期托管班圆满收官,search,2
北京协和医院两专家喜获2023年国家杰出青年科学基金,search,2
北京协和医院一行赴福建漳州，探索优质医疗资源下沉新路径,search,2
口述历史 | 蔡力行：不惧挑战 身体力行,search,2
沉痛悼念我国著名消化病学专家、北京协和医院潘国宗教授,search,2
多科联合义诊，为“小胖威利”家庭带去希望,search,2
协和医生说｜心梗防治，刻不容缓,search,2
重症支持基础课程在协和落地，助力保障医疗安全,search,2
国家所需 人民所盼 高质量发展“有的放矢”,search,2
就医须知 | 北京协和医院门诊异地医保慢特病直接结算问与答,search,2
闽南日报 | 北京协和医院调研组赴漳，调研了这些医院,search,2
致敬榜样 | 协和4医师获北京市中医管理局表彰,search,2
优质医疗资源下沉｜协和病理科助力贵州病理质控水平提升,search,2
协和星原计划｜得了高血脂症，我该怎么运动？,search,2
国家麻醉专业质控中心｜以质量控制筑牢麻醉安全的基石,search,2
“痛”快解决，北京协和医院疑难疼痛MDT专业组完成百例会诊,search,2
学科风采 | 第二届国家转化医学影像技术创新大会圆满落幕,search,2
协和医生说 | 别让骨头悄悄变老！三个测试了解您的骨质情况,search,2
招录简章 | 北京协和医院2023年北京专科医师规范化培训,search,2
改善医疗服务 | @罕见病、外伤患者，协和医院服务能力再提升,search,2
入职第一课 | 张抒扬院长：勇担健康使命 做新时代协和人,search,2
致敬“白大褂” 慰问暖人心,search,2
中国人口报 | 和共和国同龄，依然年轻的协和医者们,search,2
协和医生说｜心脏术后，这种疾病要警惕,search,2
医患故事｜妇产科大夫的自述,search,2
在妊娠期间，还有不少妊娠期女性感染了妇科疾病，妊娠期怎么预防,search,2
作为一个高龄怀孕的女性，在生孩子这件事情上是一种怎样的体验呢,search,2
卵巢发育不好，吃这几样照样接“好孕”,search,2
子宫切除后会影响夫妻生活吗？,search,2
盆腔积液是怎么引起的？,search,2
卵巢不好怎么调理？,search,2
月经期间要注意什么？,search,2
巧克力囊肿是怎么引起的？,search,2
月经期间可以同房吗？,search,2
不孕不育患者真的没有可能怀孕了吗？,search,2
多囊是怎么引起的？,search,2
女生过早出现绝经能恢复月经吗,search,2
女性过了40岁每年要做哪些检查,search,2
打胎对女性的伤害有多大,search,2
孕早期 如何保胎,search,2
大姨妈是女性最准的体检,search,2
治疗痛经的方法,search,2
卵巢早衰的三大症状,search,2
绝经前的五大症状,search,2
身体出现这些症状，可能患有子宫腺肌症,search,2
关于妇科的四个冷知识，女性朋友一定要知道，别再乱花冤枉钱了,search,2
惋惜！24岁的他被称为中国史上最强ADC，却因糖尿病告别赛场,search,2
关于HPV，你了解多少？,search,2
多囊为什么会肚子大，找对病因才是关键,search,2
23岁电竞明星，坐拥粉丝500多万，却因糖尿病退役,search,2
女子结婚多年，孕有一女，想要二胎时，却遭两次胎停育,search,2
想确定自己是否多囊，这2项检查必不可少,search,2
排卵以后身体会有感觉吗？,search,2
除了多喝热水还能干嘛？,search,2
长期腹胀，可能预示三种病,search,2
更年期浑身难受，我们该如何化解呢？,search,2
女性绝经不需要治疗？,search,2
为什么子宫肌瘤会复发？,search,2
难关三：子宫病变因素知多少,search,2
给多囊女性的五点忠告,search,2
月经快干净的时候可以不避孕吗？,search,2
更年期锻炼身体，千万不要陷入误区,search,2
多囊卵巢综合征患者为什么越来越多？,search,2
多囊卵巢要怀孕，需要调理到什么程度？,search,2
患上子宫肌瘤，身体可能有这四个症状，太多女人忽视了,search,2
b超发现卵巢囊肿怎么办呢？,search,2
夫妻血型不合不能生孩子吗？,search,2
多囊卵巢综合征，这些方法教给你,search,2
正常的绝经年龄是多大呢？,search,2
难关二：输卵管阻塞，失去“好孕道”,search,2
如果月经出现以下六种情况，需要警惕,search,2
哪种输卵管堵塞是可以自然受孕的？,search,2
卵泡少如何调理？,search,2
月经调好了，就能马上怀孕了？,search,2
女性内裤上这三种表现要注意,search,2
子宫肌瘤与这三件事分不开，抓紧远离,search,2
身体出现这些表现，当心不孕的悄然发生,search,2
女性过了四十岁，吃什么可以延缓衰老？,search,2
子宫肌瘤过夫妻生活，注意这三种情况,search,2
子宫肌瘤的几种类型，看看你属于哪种情况,search,2
难关一：排卵障碍，难有“好孕”,search,2
更年期总是郁闷想哭怎么办？,search,2
哪一些人容易患子宫异位症？,search,2
年不年轻就看卵巢功能好不好,search,2
女性孕期都经历了什么？,search,2
发现卵巢早衰，试试这几个方法,search,2
更年期怎么吃有利于平安度过呢？,search,2
40岁想要宝宝需要做哪些检查？,search,2
子宫内膜异位症对育龄期女性的影响？,search,2
没来月经却流血，你有过吗？,search,2
导致更年期失眠的四大原因，看看你是哪种,search,2
两次二胎都遇胎停，是现在做进一步检查还是再等等？,search,2
如何找准排卵期？,search,2
五十岁的女性注意了，进入更年期后，这三大疾病一定要注意了,search,2
总是胸闷气短、心烦气躁，是怎么回事？,search,2
孕期可以做美甲吗？,search,2
阴道镜检查忽略这4点，让你白跑一趟,search,2
卵巢囊肿，月经不调？三招帮你改善,search,2
女性上环和取环会痛吗？,search,2
38岁就绝经了，是怎么回事？,search,2
生活中一些不经意的行为可能在糟蹋阴道，来看看有没有踩到这些坑,search,2
保养卵巢比保养皮肤和身材更重要,search,2
姑娘，一旦有了性生活，一定要当心这3种妇科疾病,search,2
女性出现更年期症状都有哪些原因呢？可以调理吗？,search,2
卵巢囊肿破坏卵巢应及早就医,search,2
多囊患者为何月经滴滴答答在出血？,search,2
女孩子弄清这三点，少花冤枉钱,search,2
身体出现这些症状很可能已经进入了更年期了,search,2
想要生高分宝宝，女性孕前一定要做这几项检查,search,2
子宫切除之后的一些注意事项,search,2
生活中坚持两方面、保护宫颈健康,search,2
学会这2招，做妇科检查不再尴尬,search,2
天天努力，怀孕的可能性会增大吗？,search,2
原来经期时间长，近期变短了，是怎么回事？,search,2
女性的私处会“放屁”,search,2
运动能治好腺肌症，这是真的吗？,search,2
做好这三点，预防外阴瘙痒,search,2
绝经后又来月经是怎么回事？绝经后出血了怎么办？,search,2
同房后就来大姨妈用吃避孕药吗？,search,2
胎停育是什么原因造成的？,search,2
输卵管堵塞的原因你了解了吗？,search,2
怎么能有效地预防阴道炎？,search,2
怎么样能养出好的卵泡？,search,2
注意！过度减肥有可能会闭经,search,2
才四十岁大姨妈就没了，该怎么办呢？,search,2
来大姨妈可以吃火锅吗？,search,2
私处异味重？注意这3件事，味道就消失了,search,2
经期痛经怎么办？教你4个小妙招，让你轻松缓解痛经,search,2
妇科保养常识,search,2
这个时期不宜受孕，备孕的妈妈要注意了,search,2
孕酮高月经稀少是怎么回事？,search,2
子宫内膜薄的这些危害你知道吗？,search,2
关于备孕的几大误区，你了解吗？,search,2
妇科医生不希望你做的几件事,search,2
不孕不育应该怎么预防？一定要注意自我保护,search,2
更年期的月经失调要不要治疗呢？,search,2
别把闭经不当回事！闭经的危害你知道吗？,search,2
有这4个特征的人容易怀孕，看看你占了几个,search,2
妇科检查的三大注意事项,search,2
备孕三个月没怀上？是不是不孕呢？,search,2
为什么会有闭经的情况出现呢？,search,2
什么是巧克力囊肿？,search,2
体重对胖多囊患者来说真的很重要,search,2
卵巢功能早衰能治好吗？听听医生怎么说,search,2
妇科炎症如何进行防御,search,2
绝经和闭经的区别，你了解吗？,search,2
中国51万人群大型研究：喝牛奶增加肝癌和乳腺癌风险，还能喝吗？,search,2
复旦大学研究：叶酸促进癌症发展，补充叶酸还安全吗？告诉你答案,search,2
29岁女子确诊癌症！隐匿性极强…这些习惯害了她,search,2
可致男性睾丸肿胀，女性乳腺炎！这个“怪病”与你常吃的食物有关,search,2
小孩说腿疼，是在长个子？错！可能与这种癌症有关，千万要警惕,search,2
得了泌尿系肿瘤一定要切除吗？看这篇就够了,search,2
喉咙痛是“二阳”吗？也可能是“冷门”癌症，这个检查抓紧去做,search,2
家庭医生诊所首次线上义诊活动来啦，详情→,search,2
研究癌症50年，79岁肿瘤专家提醒：防癌先养肝！早餐这样吃，护肝,search,2
癌症一来，脖子告知？脖子上这3个迹象，可能与肿瘤有一定的联系,search,2
中国腰椎病患者已突破2亿人！这6个伤腰动作，几乎每天都在做,search,2
二阳和甲流症状大不同，哪个更难受？,search,2
身体出现这4个症状，可能是艾滋病的信号，延长生命才是治疗关键,search,2
喉咙出现这些症状，不是“咽炎”，可能是癌症上身！,search,2
世界艾滋病疫苗日丨为什么艾滋病疫苗研发比新冠还难？,search,2
吃烧烤容易得癌症？真相来了！劝你最好这样吃,search,2
吃出来的病！可致流产、胎儿畸形，这个“杀手”很多人家里有！,search,2
体内有癌，腰背先知！腰背若出现一个特征，体检一定要排查胰腺癌,search,2
反复出现这3种症状时，要引起重视，或与心律失常有关,search,2
女子过度清洁患上宫颈炎？这4大不良习惯，很多人中招！,search,2
严重时可导致猝死！身体发出这3种信号，需警惕！,search,2
儿童隐匿疾病，不可忽视的“隐睾”问题！,search,2
手指被鱼刺割了下，5年后竟变成癌症！炎症到癌症可能只需两三步,search,2
老人反复腰痛，居然查出恶性病！多发性骨髓瘤究竟有多会伪装？,search,2
得了便秘不怕！专家提醒：别再吃香蕉蜂蜜水，这5招让你迅速通畅,search,2
怕孩子近视？查“远视储备”就能知道概率大小，很多家长不知道！,search,2
比癌症还可怕！这种病一旦确诊无法根治，患肿瘤概率还会增加,search,2
老年痴呆的“元凶”被揪出来了：这4个习惯劝你尽早改掉！,search,2
剧痛难忍，它被称为不死的癌症，疫苗预防是关键！,search,2
广东出现多个甲流后遗症病例，医生提醒：有这些症状马上就医！,search,2
走近好医生| 心脏畸形、仅一个心室，这台手术成为他活下去的希望,search,2
肝癌晚期出现肺转移还有救吗？肝癌晚期治疗方式有哪些？,search,2
饭后腹胀难消化？教你七招消胀气,search,2
肺结节增大立马手术？3种癌前病变不可忽略！,search,2
女子一觉醒来面瘫，医生：压力太大造成的,search,2
一家四口患白血病，竟是因为餐桌上常见的它！为了健康，赶快扔掉,search,2
为什么瘦子也会患上糖尿病，跟哪些因素有关？,search,2
大脑昏沉、高血压、肥胖……想要睡得好，可不只是八小时那么简单,search,2
腰酸背疼不一定是坐出来的，也可能是走出来的,search,2
无痛分娩真的不痛吗？这些地区的孕妇不妨试试，医保报销啦,search,2
老人腰背痛不只是骨科疾病？盘点4种因素，避免盲目治疗！,search,2
出现蛋白尿怎么办？及早做好5点，避免走弯路！,search,2
年轻人肝病发病率最高？盘点5个护肝的“假动作”！,search,2
肝癌复查做好6个检查项目？为预后添加一份“保险”！,search,2
热播剧男主情场失意进急诊，医生：很多人患此病不自知,search,2
长期黑便、口臭病吗？严重吗？建议及时查下胃镜,search,2
性生活犯了个禁忌，女孩出一肚子血！医生警告：这些症状别忽视,search,2
近期体检查出肺小结节怎么办？,search,2
女性绝经越晚越好？正常绝经年龄是多少？绝经晚或是激素出问题,search,2
新冠过去了，甲流中招中，现在又来一个新的！,search,2
那些鼻息肉一直没治疗的人，后来都怎么了？,search,2
膝关节疼痛，就像“天气预报”阴晴不定,search,2
全国人大代表：建议强化孕产妇抑郁症常规筛查,search,2
名医分享|绝经后来“例假”了？警惕癌症找上门！,search,2
6种吃法或吃出癌症？及时更改还不晚！,search,2
名医面对面|羊城好医生义诊提示，乱吃养生药物或贻误病情,search,2
再等等，晚点再打HPV？ 医生：虽然“扩龄”了，但还是建议趁早打,search,2
冲上热搜！35岁男演员确诊恶性肿瘤,search,2
服用优甲乐时，不能喝牛奶、吃鸡蛋？医生揭露真相，建议认真看完,search,2
早上睡醒总犯困，头晕、头疼？别大意，它在影响你,search,2
身体好不好，全靠脾运化！有没有脾虚，这几个部位一眼看出来,search,2
每年体检肝功能都正常，为何还是患上肝癌？,search,2
多走路、多喝水能养生？但医生告诉你：其实在折寿！,search,2
老人身患两种癌症！注意这种癌症广东地区高发，早诊率低,search,2
【直播预告】第16个国际罕见病日：中山二院儿童罕见遗传病科普,search,2
甲流进入高发期，医生提醒：甲流患者勿自行服用奥司他韦,search,2
什么时候老人容易发生心力衰竭？提醒：留意这些情况,search,2
23岁小伙起红疹，被误诊多年后查出癌症，小伙崩溃！,search,2
经常吃冷饭，不仅可以帮助降低血糖，还能维持肠道健康？真相来了,search,2
鼻炎反复发作，会变成鼻咽癌吗？提醒：出现4个迹象，别当成鼻炎,search,2
白发长在哪，病就从哪来？这3处尤其要注意,search,2
5种癌症可能会遗传？教你如何积极应对！,search,2
失眠多是“肝火旺”？建议多吃这3个菜，养肝下火，有助于睡眠,search,2
肾病、乳腺增生不能喝豆浆？盘点关于豆浆的5个误区！,search,2
备皮、恶心呕吐，盘点分娩时会遇到的5大尴尬事,search,2
脑梗来临，睡觉先知？医生提醒：睡觉出现“3个异常”，小心脑梗,search,2
竟然有天然的“咳嗽药”？每天喝一点，润润肺部，停止咳嗽,search,2
心血管疾病和牙病之间有怎样的关联？看完吓一跳！,search,2
首届华南肿瘤康复论坛在广州成功举办,search,2
老一辈人经常吃咸菜，却很少生病呢？医生坦言：原因其实很简单,search,2
肺癌元凶是谁？医生忠告：晨起两坚持晚上两不要，肺部才会更好!,search,2
早晨空腹喝水，比不吃早餐危害要大？医生说出答案,search,2
女性乳腺疾病高发？这4种伤害乳房健康的行为赶紧制止！,search,2
女性的肺更脆弱？4种因素可导致女性患上肺癌,search,2
再三提醒：长在3个部位的痣，或与癌症“密切相关”,search,2
老花眼不花了、白发反黑了，5种病突然“好转”要当心,search,2
人到中年如何避免脑梗死？做到三个坚决，让你生活更健康！,search,2
“晚上起夜”与“不起夜”的人，哪个比较健康？泌尿科医生讲解,search,2
从胃炎到胃癌，需要几年？,search,2
美国现“超级”淋病菌株，抗生素也未必有效？,search,2
女性绝经了，还能过夫妻生活吗？提醒：绝经期注意提防4种病,search,2
为什么越来越多男性抑郁？背后5大“元凶”要注意防范！,search,2
“阳康”后出现嗜睡和失眠是什么回事？这种情况建议就医！,search,2
为什么肝炎患者总是没有食欲？饮食注意4点控制病情,search,2
胰腺炎48小时是个节点？及时抢救，保护胰腺！,search,2
功能性消化不良分为2型？教你如何识别！,search,2
说话困难、身体虚弱…科学应对中风遗留下来的“副作用”！,search,2
打呼噜是小问题？男性5个错误观念，或许会送进“ICU”！,search,2
想不到，“烂脚”与糖尿病有关！如何预防糖尿病足？,search,2
肝功能可以检查出肝癌吗？2个检查项目安排上！,search,2
含这种成分的牙膏，误吞或会诱发口腔癌？,search,2
60岁女子跳着广场舞，子宫从体内掉出来了，“子宫脱垂”是啥病？,search,2
消化道癌易缠上年轻人？重点关注3种高发癌症！,search,2
哪些人易长肠道息肉？盘点关于肠息肉的5个问题！,search,2
癌症会“人传人”？4种致癌因素或会传染，别大意！,search,2
58岁男子高血压，最终去世，医生提醒：吃倍他乐克别做几件事,search,2
为什么会迎风流泪？3类疾病建议你多警惕,search,2
广东省人民医院杨衿记教授课题组肺癌类器官转化研究实现重大突破,search,2
“阳康”后脱发，还能长回来吗？,search,2
我是过敏性鼻炎还是感冒？很多人都搞错，这3个特征是最大的区别,search,2
CT照出肝囊肿，一定要做手术吗？这4种情况下，应及时接受治疗,search,2
感冒硬扛当心拖成大病，选感冒药，主要看这4点，对症治疗,search,2
一饿就心慌、手抖，是怎么回事？提醒：或是这4种疾病“找上门”,search,2
全球近一半食管癌在中国，提醒：这种饮食习惯，可能招来食管癌,search,2
老一辈人经常吃咸菜，却很少生病呢？医生坦言：原因其实很简单,search,2
被央视点名的洗洁精，不仅有毒还致癌？医生：2种洗洁精最好别用,search,2
医学界惊人发现：能活过80岁的糖尿病人，身上都会有这几个特征,search,2
血管堵塞的人，脸上或会出现3种表现，若你没有，值得恭喜,search,2
从腹泻入院，到死亡仅12个小时！这起悲剧，给人们敲响了警钟,search,2
奉劝男性：40岁后，若不想被前列腺炎折磨，4大习惯尽早改！,search,2
45岁男子脑梗离世，医生呼吁中老年人，晚饭后尽量少做四件事,search,2
风寒还是风热感冒？五个方法教您简单区分,search,2
研究发现，这三个方法可以有效预防老年痴呆,search,2
癌症来临前，嘴里会出现3个变化，别以为只是上火、溃疡,search,2
死亡率超过癌症，危险就在父母身边！4招可预防,search,2
医生解剖5516例猝死者后发现：猝死的人都有这些规律！,search,2
90后小夫妻双双查出肝癌，医生坦言：这种水果是祸根,search,2
“大脑缺血”的人，脸上会出现4个信号，自测一下早做预防,search,2
“癌王”胰腺癌，常被误认为是胃病！出现4个症状，请及时就医！,search,2
咳咳咳…持续咳嗽，会变成肺炎吗？,search,2
医生提醒：服用他汀期间，尽量少碰5物，吃错不是小事，别不在意,search,2
为什么刚炒完菜不能用水冲铁锅？若不是医生提醒，差点犯了大错！,search,2
为何肠癌一发现就是晚期？提醒：身体这5个异常，当心癌症信号,search,2
47岁男子确诊胃癌，崩溃痛哭，卫生组织呼吁：2种粗粮趁早撤下桌,search,2
老年人为什么经常分床睡？医生再次劝告：分床睡有这2个弊端,search,2
糖尿病朋友注意，晨起3不做，一天血糖不会高,search,2
医生提醒：不论你烟瘾多大，这3个时段也尽量别抽，对肺伤害大！,search,2
感冒、发烧后千万别做这种事！严重会猝死,search,2
长期不感冒的人，除了免疫力差，还容易患癌？告诉你科学的说法,search,2
从胃炎到胃癌，只有四步！这些炎症和癌症密切相关！,search,2
大学生高烧不退、腹泻不止，检查出艾滋病后坦白：不该有侥幸心理,search,2
人老后各种病都来了？医生提醒：3种营养跟得上，疾病会远离你,search,2
越来越多人得癌症，医生提醒：洗碗时几个坏习惯，看看占了几个？,search,2
再三提醒：肠息肉不想变肠癌，3类食物尽量少吃，再馋也要忍住,search,2
全球一半食管癌在中国！医生忠告：家中4种食物，尽快撤下餐桌,search,2
最新研究：中国老年痴呆患者全球第一，是喝茶惹的祸？,search,2
太突然！36岁知名媒体人因病离世，从发烧到去世仅4天…,search,2
家里放了几年的红茶、绿茶、普洱茶？还能喝吗？医生给出了答案,search,2
晚上躺着玩手机，会带来5种变化，医生苦劝：一旦出现，及时停止,search,2
医生提醒：60岁以后做体检，没必要每项都做，做好这5个检查即可,search,2
为什么一到医院就要抽血？医生揭秘：抽出来的血，最终去了哪里？,search,2
医生提醒：身体有这4大特点，说明心脏很健康，更能长寿！,search,2
长达10年超50万人的研究显示：走路速度快的人，不容易得糖尿病,search,2
吃猪油有助于降血压、预防脂肪肝？健康吃猪油注意这4点,search,2
研究发现：脂肪肝最怕这种食物！平时多吃一点，肝癌或离你而去,search,2
肩痛一周后猝死？医生提醒：5个部位疼可能致命！一定要警惕,search,2
发烧4天后，她突然离世！年仅38岁,search,2
浙江一家5口人，4人全胃癌！胃癌还会家族遗传，名医做出解释,search,2
"喝酒""脸红""和""脸白""，哪种更能喝？酒后出现4种表现，及时戒酒！",search,2
提醒女性：绝经后若能继续保持“房事”，身体或会有4大惊喜变化,search,2
34岁网红从确诊肺癌到去世，存活仅2年多！警惕5种征兆,search,2
医生提醒：可能导致记忆力减退或痴呆的药物，服用需谨慎,search,2
胰腺有癌，吃饭知道？吃饭时出现3个异样，可能是胰腺癌的信号,search,2
鼻毛长出来，可以拔掉吗？鼻毛变白又代表着什么？医生这样说,search,2
知名演员周海媚因病离世！网传因红斑狼疮，这病究竟多凶险？,search,2
白发长在哪，病就从哪来？这3处可能是身体在“报警”，别忽视！,search,2
提醒父母：这5种病属于“老年病”，过度治疗或伤身！,search,2
中风是吃出来的？研究发现：这类食物促进炎症，中风风险增加87%,search,2
癌细胞最喜欢的3种水果，医生从来不碰，你还在吃吗？,search,2
女性绝经后，或出现2个难言之隐，医生直言：很正常，别不好意思,search,2
男人都会秃顶吗？为什么有的男人长着长着就秃了？医生为你解答,search,2
提醒：高血压不想脑出血，最好别碰4种食物，再馋也要忍住,search,2
肺癌一查就是晚期？身体出现4处异常，或是肺在求救，千万别忽视,search,2
头皮里，老是长疙瘩和脓包，是怎么了？提醒：或是4种疾病警报,search,2
失眠和缺乏维生素有关？适当补充这3种维生素，睡得更安稳,search,2
体内有癌，大便先知？大便若出现3个异常，可能是癌症在靠近,search,2
中国一年有457万人确诊癌症！提醒：这5种食物，再爱吃都要管住嘴,search,2
牙膏是老年斑克星还是帮凶？提醒：淡化老年斑，这些方法值得一试,search,2
身体出现3个症状，说明你的妇科病已经很严重了，需警惕！,search,2
越来越多人突然猝死，再次提醒：猝死之前，身体会发出4个信号,search,2
经常吃冷饭，不仅可以帮助降低血糖，还能维持肠道健康？答案来了,search,2
体内有癌腹部先知，腹部若出现五个特征，需注意进展期癌症,search,2
奉劝男性：若不想被前列腺炎折磨下半生，尽早改掉这5大习惯！,search,2
引起重视！这些信号提示你有患糖尿病的风险,search,2
每天放屁数十次，27岁姑娘确诊肠癌晚期！有一种屁，你千万别忽视,search,2
女性“更年期”，四大恶性肿瘤高发！医生提醒：3招预防妇科疾病,search,2
年轻小伙子因崴脚12天后去世：久坐不动为什么会导致肺栓塞？,search,2
胃酸多不能长期吃胃药，日常饮食注意这6点，远离反酸烧心,search,2
“头痛粉”价格便宜，治疗效果强，为什么医生却不推荐患者使用？,search,2
62岁女子坚持每天生吃大蒜灭菌、抗肿瘤，3个月后健康情况如何？,search,2
天热高发！女子连吃两个水果，竟肝衰竭？,search,2
差点没命！杭州男子2天无法小便，竟是感冒药引起的！,search,2
这5种“心脏病” 可能并不严重！医生：不要过度担心、过度治疗,search,2
“肝癌大户”被揪出，是烟酒的10倍，医生：再不忌口，肝或硬如石,search,2
这个与肿瘤一样的“医疗废物”，被当成补品，是养生还是作死？,search,2
医生提醒：女性做妇科体检前，一定要禁欲，不然会非常尴尬,search,2
睡觉时突然腿抽筋，是缺钙？错！或与这几个疾病有关，千万别忽视,search,2
中国一年有400多万人确诊癌症！这些食物，再喜欢吃都要管住嘴,search,2
咳嗽久不愈，竟是“胃病”在作怪？,search,2
睡觉时手脚发麻，是因为姿势不对？提醒：也可能是4种病找上门了,search,2
中老年人预防甲流，健康饮食很关键,search,2
高脂血症太顽固？服用降脂药物又担心有副作用，试试“植物他汀”,search,2
男性朋友｜出现尿频、尿急、起夜次数多，办事时间短？请看此文！,search,2
癌症之王“胰腺癌”，还有人把它当胃病治！这3种表现，及时就医,search,2
