text,label_class,label
宝宝几个月吃鱼肝油好的啊？大家告诉我下吧，我真的是很不太了解的。,yes,0
我雄二醇偏低，只有764，睾酮447，这结果说明什么啊？,yes,0
心绞痛能吃核桃吗,yes,0
我的手以经肌萎缩二十几年了，有哪些办法能治疗好该问题啊？,yes,0
我妈妈是患上了甲状腺结节的，原本是复查一次就好的，但是现在是有疼疼的情况了。,yes,0
本人今年16，最近感觉睾丸多长了一块肉，不痛不痒的，是睾丸癌吗,yes,0
问一下变性近视的脉络膜萎缩有什么伴随发生,yes,0
孕晚期能用什么痔疮膏,yes,0
冒昧问一下泌尿生殖系损伤临床表现,yes,0
内痔出血特别严重，已持续半个月左右，吃了药都不见好转，做肛门镜可以吗？应如何治疗？,yes,0
你好！我是腰椎间盘突出，造成右腿痛，有一年了，用什么方法治疗比较好，我在浙江余姚,yes,0
尿频尿不尽怎么回事,yes,0
你好，请问输尿管结石是什么症状？,yes,0
宝宝睡觉手脚抽动怎么办？为什么宝宝在睡觉中会手脚抽动呢？,yes,0
你好，尿频是怎么回事？你好，尿频是怎么回事？,yes,0
请问用试纸是否能测的出怀孕呢？,yes,0
我大哥刚检查出来白癜风，这个是怎么回事，他刚开始就几块白斑，怎么就变成白癜风了，白癜风出现一般是什么样？,yes,0
膀胱外翻的症状表现是什么,yes,0
医生说我以前的药物可以停用，但是昨晚没睡好，应该怎么办啊？,yes,0
小便特别黄，怎么回事,yes,0
影响急性心肌梗死预后的因素有哪些？,yes,0
外痔自己会好吗,yes,0
前两天大便有血，肛门处长了小肉丁排便正常，用了两天痔疮膏，想了解自己患上的到底是内痔还是外痔,yes,0
4个月宝宝大便异常,yes,0
母亲便秘，大便痛，便血，做韩国电子肛肠镜有什么缺点？,yes,0
请问阴道炎对月经有没有影响？,yes,0
喉咙感觉有东西堵着，胃难受，胀气，有时疼，泛酸！吃完饭后喉咙堵的感觉非常严重！,yes,0
胶圈负压痔疮自动套扎术好吗？,yes,0
怎么治疗脑栓塞,yes,0
想问题想不起，整个人变哈了一样没精神,yes,0
每次上火大便出血,yes,0
请问今天发现白带发黄而且下身也觉得很痒是为什么？,yes,0
小便带血是怎么回事？,yes,0
多年痔疮可以做电子视频肠镜么？,yes,0
我得了湿疣，不多在阴道壁上，就俩处，激光完了又复发了咋办？,yes,0
双肾都有，有的医生让做手术。已有4、5年了，基本上一年去一次医院。肾及输尿管结石怎么治疗好呢？,yes,0
脑血管瘤怎么治,yes,0
请问一下那个心悸是不是可以用七叶神安片来治疗呢？,yes,0
我最近尿频，尿急，尿痛，排尿困难是不是前列腺疾病？,yes,0
拉米夫定片(贺普丁)这个药，有糖尿病的人可以服用吗？能不能长期服用？,yes,0
朋友们好，我家有150米高的宝宝，整天乱蹦乱跳的，是不是有小儿多动症啊？,yes,0
胎儿打嗝是什么感觉？,yes,0
您好，我媳妇感觉小便有刺痛感，请问这是怎么回事？,yes,0
肛瘘手术时发现肛门往里大约7-8公分有一个鸡蛋大小的肿瘤。怎样治疗？,yes,0
孩子吃抗生素药后腹泻，怎么办？,yes,0
逃避直肠阴道瘘,yes,0
奶奶好像一直都有高血压最近检查出来了高血压肾病想知道高血压肾病患者出来药物治疗在饮食上还要注意什么呢？,yes,0
癫痫伤害很大，得了癫痫不仅会给癫痫病病人的健康造成巨大的伤害，而且对癫痫病人正常的生活和工作都造成了特别大的影响。那么，癫痫治得好吗?,yes,0
不爱吃饭是怎么回事,yes,0
这两天小便的时候会有白色的东西，该咋好的。,yes,0
早博吃稳心颗粒不怎么好，请问应该配加点什么药好,yes,0
"孩子今年9岁了因为脑外伤而导致的癫痫病发作症状是意识不清四肢抽搐牙关紧闭口吐白沫每次发作都是五分钟以上，治疗癫痫病选择哪个医院比较好？请问这种情况能治愈吗？",yes,0
你好，我想要知道，盐酸舍曲林片有什么功效？这个药对焦虑的郁抑症有效果吗？,yes,0
脑动脉硬化颈部有班块脑供血不足吃过降脂药效果不太好我吃这个要行么,yes,0
我宝宝才刚满月肠胃不好怎么办,yes,0
当归片能和肤痒颗粒头孢一起服用吗？这两个药物是不是可以合用呢？作用好吗？,yes,0
有痔疮老便秘怎么办,yes,0
控制不了食欲，怎么办？,yes,0
妈妈有痔疮，湖南的医疗保险在深圳可以享受吗?,yes,0
我想请问一下，肾不好的话服用鱼肝油可以吗？会不会对身体造成不好的影响？,yes,0
男尿道口有点痒和痛，没有别的症状，这是怎么了？,yes,0
产后手腕疼怎么办？请医生推断一下是什么问题啊？,yes,0
遗传性运动失调性多发性神经炎是什么病,yes,0
没有治疗过,yes,0
请问得了匐行性角膜溃疡病症表现,yes,0
腹泻，有时黄有时绿，水样,yes,0
有的累自己测算的心跳是38-40,yes,0
结婚一年多了一直没注意这几天发现阴道口感觉有颗粒状的东西是尖锐湿疣吗？,yes,0
如果得了上矢状窦血栓性静脉炎多大几率能治好,yes,0
9月10最后一次月经，9.23-9.29号服用了安脑丸，盐酸氟桂利嗪片一周治疗大脑供血不足的，这个孩子能要吗？,yes,0
做痔疮手排便疼吗,yes,0
大便时肛门流血，大便不通畅，便秘。肛门外有小肉球，出血时没有。痔疮长出来怎么治疗？,yes,0
慢阻肺能治愈吗？,yes,0
医生您好！贫血以前经常手脚抽筋现在后背抽筋了有一个月了,yes,0
四川癫痫病治疗医院排名？我有一个同学今年26岁患有癫痫病，也去好多医院看过，一直未好，想咨询一下癫痫病可以彻底根治吗？,yes,0
窦性心动过速，心率115次/分钟，舒张压95左右，收缩压135左右，请问需要吃药吗?吃什么药副作用小?,yes,0
尿频吃什么药好啊,yes,0
我家孩子的血管瘤有两三个月了，就是右腿长了个红包，以前去看说是血管瘤，可现在越来越严重了，为什么内蒙古婴儿会得血管瘤？,yes,0
你好，请问我全身无力。头疼恶心，没有食欲，老出虚汗，鼻子不通气，流鼻涕,yes,0
胆管结石与胆管炎治愈需要几年,yes,0
可以用点什么药来缓解一下这种情况？尿路感染，尿痛,yes,0
上部长了一小坨小肉，很痛！以前病史是内外痔混合！,yes,0
打扰问一下细菌性阴道病做啥体检呢？,yes,0
肛门括约肌断裂并萎缩，能治治好吗？怎样治疗？,yes,0
涎腺癌的症状表现涎腺癌的治疗方法,yes,0
喜普妙多少钱一盒？买几盒才可以打折？,yes,0
进展性脑梗近医院时手脚可以动二天后加重不太会吃饭了,yes,0
我想问一下。心悸气短，心慌的症状，服用柏子养心丸有效果吗？,yes,0
你好，医生，请问一下几年前就开始偶尔头疼，吃一片对乙酰氨基酚片半小时就会见效，而且很轻松,yes,0
你好，请问白细胞2个加，卵磷脂小体一个加正常嘛,yes,0
流鼻涕，吐黄痰，嗓子不疼也不咳嗽。流鼻涕流出的是水，擤出来是黄的，和痰的颜色一样。最近天气变化大，忽冷忽热，我喝的水少。,yes,0
肚子好象有点涨一直哭,yes,0
请问衣原体阴道炎怎样治疗？,yes,0
痔疮脱出是什么意思？,yes,0
残胃淋巴瘤应该看啥医生,yes,0
请问外阴长了个硬硬的东西该怎么办？,yes,0
小便次数频繁是怎么回事,yes,0
老年人自发性气胸是什么病,yes,0
有时候总是会出现头晕，心跳加快，睡眠不好，眼前有黑影，这是什么原因导致的？,yes,0
混合痔疮，腹胀、恶心、呕吐，是痔疮引起的吗？做痔疮手术前需检查什么？除了验血外还有吗？,yes,0
吃山楂泡水主要为了降血脂，请问平时吃些什么可以降血压,yes,0
这两天一直想去厕所，有尿意但是无尿液，还有腰痛的症状，请问是尿路感染吗？,yes,0
颞叶癫痫怎么诊断,yes,0
你好，想咨询一下，肾结石怎样治疗最好？,yes,0
尿等待吃什么药，求解答,yes,0
肝癌应该采用什么治疗方式好,yes,0
"你好，医生请问一下，复方油酸胶丸它是治高血压的吗？吃这个药不能吃什么药？",yes,0
请教一下同型胱氨酸尿症容易感染不,yes,0
请问怀孕9个月的胎儿心脏缺一块怎么办？,yes,0
如果尿道内有湿疣，一年多可能不染到外面吗？或者说一年多没有尿道堵塞感，可能吗？,yes,0
怀孕六个月超声波检查胎儿左脑室稍增宽是脑积水吗,yes,0
流鼻涕，咳嗽，咳的时候声音是破响破响的，感觉喉咙有痰,yes,0
肺癌皮肤转移治愈比例,yes,0
夜里腿抽筋怎么回事？最近夜里几乎每天小腿都会抽筋一次，有妈妈知道是怎么回事吗？,yes,0
未满月宝宝大便困难怎么办,yes,0
为什么我老婆吃了毓婷会肚子胀，有些想吐,yes,0
不手术怎么治疗痔疮？,yes,0
原发性肝癌吃什么好,yes,0
我上周在市医院检查发现阴唇系带有尖锐湿疣，问下怎么做才能治疗不复发呢?平时应该多吃点什么好？,yes,0
什么是间质性肺炎,yes,0
感冒肠胃火大，向下走火，肛门走火疼痛,yes,0
请问有医生说经期可以性交真的吗？,yes,0
不知孩子肚子是否有虫。,yes,0
我父亲今年60。得了支气管扩张，一到冬天或温差大的时候就吐血请问有什么药可以治,yes,0
我脸上长满了痘，背上胸前也有，所以这个实在是比较麻烦的很了。,yes,0
请教一下肝吸虫病有什么共现,yes,0
医院检查出有附件囊肿盆腔炎，可以用消炎药吗？还患有有先天性心脏病。,yes,0
寶寶大便每次都只有一點點為什麼會這樣,yes,0
我每次起床和睡觉，扭头时就眩晕，今天检查了心电图结果，1窦性心律2心电轴不偏3偶发性早博4st轻度改变,yes,0
我想请问一下，晚上两个小时就要小便，请问是什么问题啊,yes,0
有胃炎和十二直肠溃疡要怎么办？,yes,0
便秘便血，有胀痛感，是怎么了？该怎么治,yes,0
有什么药是适合该病情的，抑郁症有什么好的推荐没？,yes,0
请问肛门口有个红肿块，还有点痛是什么原因？,yes,0
脑性瘫痪综合征的是什么原因啊,yes,0
三岁小孩腹泻,yes,0
心绞痛是肩膀酸疼吗,yes,0
尿急，尿频，尿痛，尿血,yes,0
您好，我妈妈全身浮肿，在家里小门诊做了心电图，说是心叶肥大，其他方面没查！会不会是多方面引起的浮肿？,yes,0
如果得了产后甲状腺炎治疗时间长吗,yes,0
请问外阴及腹股沟部位特别痒颜色深二者有无关系？,yes,0
请问结核性阴道炎的是怎么导致的？,yes,0
肛管炎和直肠炎吃什么药物？老是想大便，但是拉不出来。,yes,0
宝宝腹胀，常打嗝怎么办？,yes,0
法洛四联症是什么？,yes,0
硒酵母胶囊不够了,yes,0
孩子消化不良拉肚子,yes,0
医生，你好，排尿困难，是什么情况，可以用什么呢,yes,0
严重失眠,yes,0
请问健骨生丸主治功能是什么呢？有需注意的事项吗？,yes,0
嗜碱性粒细胞白血病要检查啥项目？,yes,0
大便带血，肚子痛，一天拉好几回，都有血，便血是由于什么造成的？,yes,0
长溃疡会影响怀孕吗,yes,0
脑梗后腿部一直不适感觉胀外侧紧绷吃,yes,0
直肠炎饮食方面有什么需要注意的吗？用不用治疗？要紧吗？,yes,0
请问恶性肿瘤的可能性大吗？,yes,0
请问非月经期阴道出血腹部疼痛怎么办？,yes,0
低血压吃什么好，应该喝什么样的牛奶,yes,0
请问阴部有一黄豆粒大的包是怎么回事？,yes,0
男龟头白斑怎么治疗？,yes,0
做直肠镜痛苦吗？,yes,0
阴囊里有跟睾丸一样大的软块？,yes,0
请问月经推迟9天是怀孕啦吗？,yes,0
阴茎短小，不足10厘米,yes,0
心梗和心悸有关系吗,yes,0
请问轻度宫颈糜烂只打针能治愈吗？,yes,0
预防肝癌怎么做检查,yes,0
先天性肛门直肠狭窄有什么表现？,yes,0
请问阴道紧缩术靠谱吗？,yes,0
尿急尿频尿痛是怎么回事,yes,0
请问子宫切除后腹痛怎么办？,yes,0
最近尿频怎么回事而且每次都尿得少就点点尿完后感觉下身很不舒,yes,0
我做了个妇科直肠B超检查，但是检查之后我偶然大便会带血，看着跟月经差不多，是不是检查的时候弄破我小腹了？,yes,0
后背和肩的骨头很疼，全身都有些疼痛，四肢有些肿，不留鼻涕。昨晚碰起来都非常痛，呼吸也有些疼。请问是怎么了？,yes,0
服用缬沙坦胶囊(怡方)有一段时间了，感觉效果不是很大，要多久才会有比较明显的效果？,yes,0
什么样的症状可以补气血，用阿归养血糖浆可以么？,yes,0
支气管扩张是不是慢性病,yes,0
小孩大便绿色怎么办,yes,0
偶尔的癫痫虽然对癫痫病人的躯体健康有伤害，不过还不治好伤害到病人的生命。而常常保持着持续的发作状态时，就一定要多加以注意了。,yes,0
射精疼带血怎么治疗？,yes,0
没治疗过。,yes,0
请问得了妊娠合并急性胰腺炎如何体检,yes,0
不知道自己怀孕啦，我以为是吃药把胃吃坏啦才知道怀孕啦,yes,0
请问阴道内凹凸不平不光滑偶尔会出血怎么治疗？,yes,0
痔疮手术后水肿需要多久才好,yes,0
中医治疗癫痫病的偏方有哪些？,yes,0
外痔可以注射治疗吗？,yes,0
"做血管瘤疼不疼，长在我家孩子的手上的血管瘤，有凸起，红色的，珍珠大小，内蒙古婴儿长在手上的血管瘤咋治？",yes,0
变异性哮喘中医能不能治好,yes,0
复方氨酚烷胺片和藿香正气软胶囊能同时吃吗,yes,0
心肌梗死患者不能吃什么？,yes,0
你好，这些天总是尿急、尿频需要吃什么药来治疗,yes,0
一直有比较严重的内痔，最近大便出血比以前厉害，是内痔出血还是有其他病？内痔出血的特点是什么？,yes,0
急求！,yes,0
烧伤败血症治好希望大么？,yes,0
心肺栓塞是什么病？,yes,0
怀孕6个多月，这几天感觉反胃想吐？,yes,0
不定时爱发脾气，常有狂燥現象，常有发呆，发脾气会自己打自已头。发脾气会随地而座，经常读书喜欢问也为什以？,yes,0
脊髓肿瘤可以怎么诊断,yes,0
房颤，需要手术，还是药物治疗,yes,0
请问月经不调血色黑怎么办？,yes,0
如果得了婴儿肉毒中毒综合征能感染到其他人吗,yes,0
经常拉肚子，以前看过说是直肠炎，怎么办？,yes,0
查体指标看，尿素氮高是怎么回事，,yes,0
请问来例假还能不能服用骨折挫伤胶囊,yes,0
可以买什么药来吃的吗，这药物有什么效果呢？广东才的头孢曲松钠进价多少一合,yes,0
我儿子晚上经常哭闹，又一直不肯睡觉，我白天都还要上班的呢。吃保婴丹可以吗？,yes,0
特发性高动力性心脏综合征的症状有哪些,yes,0
为了应对考试，怕紧张影响反挥，可以吃盐酸普萘洛尔片吗,yes,0
胃癌有什么不能吃的,yes,0
高血压导致毛细血管破裂眼睛模糊,yes,0
如何快速识别心绞痛？,yes,0
吃过很多药，反复发作！我想知道手术切除能够根治吗？是切除整个肺吗？,yes,0
多年的外痔怎么能根治？,yes,0
今天啪啪时感觉要射的时候拔出来了好像有一点留里边了会怀孕吗,yes,0
你好，我父亲动完手术一个月了，今天吃了些软热饭胸口胀怎么回事,yes,0
我今年79岁了患有糖尿病近一个月尿频现象非常严重一个小时左右就得去一趟,yes,0
九岁的孩子声音总是嘶哑的，可以服用什么药物呢？,yes,0
前几天便秘夜间躺下会有绞痛感持续几秒消失今天解了大便夜间症状消失但肚脐下方按压痛请问这和便秘有关吗,yes,0
肺结核吃了三个月的药了，去检查肺上有空洞，吃什么药好。,yes,0
早上醒来两侧腰疼，起来之后疼痛减轻，但是两侧腰有时候也不舒服，顺到两跨也疼,yes,0
能否停用阿司匹林肠溶片和立普妥,yes,0
外伤性蛛网膜下腔出血的病因是什么,yes,0
请问怀孕8个月腿抽筋正常吗？我每天晚上腿抽筋都会把我痛醒来的。,yes,0
心包内出血有哪些表现和诊断？,yes,0
"胎儿发育正常血糖也不高，34周羊水9.3，双径顶也是9.3，医生说头大羊水多，我该怎么办，会不会早产啊",yes,0
宝宝肠胃不好该怎么办？,yes,0
孕妇头痛鼻塞流鼻涕打喷嚏，怎么办好呢？有没有什么快速治疗的土方子？,yes,0
请问高胰岛素血症是糖尿病吗,yes,0
小便有泡沫，下部有怪味道，是怎么回事呢？能怎么解决啊？,yes,0
出血性脑梗死易发人群有哪些,yes,0
我买这个药已经找了快一个月了，药店能买到吗，或者有没有其他可以替代的药呢？,yes,0
变异性哮喘是什么疾病?,yes,0
请问出现黄疸的原因，以及治疗的方法,yes,0
一岁半小孩腹泻怎么办,yes,0
老年人便秘的症状表现是什么,yes,0
您好腰椎结核需要做什么检查,yes,0
请问子宫肌瘤是不是一定要手术治疗的？,yes,0
你好，我是甲亢患者，你那有进口的丙硫氧嘧啶片吗,yes,0
怀孕后总是晚上很晚了都睡不着觉该如何是好？有什么办法可以让孕妇睡得好一些的。,yes,0
治疗支气管扩张的最好方法是什么?,yes,0
拉肚子老是不好，怎么办,yes,0
你好；请问爱00麝香壮骨膏的主治症状及成份分别有那些呢？,yes,0
你好，请问，赛乐特片盐酸帕罗西汀片有什么作用呢？可以治什么疾病呢？,yes,0
请问能治疗肾结石吗？,yes,0
您好难辨芽胞杆菌肠炎治好要多少天,yes,0
宝宝睡觉咳嗽呕吐了怎么办？,yes,0
早上起床头有点痛带有咳嗽,yes,0
胰腺癌伴腹膜后淋巴结转移，腹腔干受侵。,yes,0
颅内转移瘤是一种什么病？,yes,0
可以吃蓖麻油炸鸡蛋来助产吗？,yes,0
您好！请问一下我尿频吃了10多粒三金片。现在肾痛怎么办？,yes,0
我最近牙痛，请问我能同时服用四环素2片，强的松2片，保太松2片，安乃进1片吗？,yes,0
产后四个月，腰间盘突出压迫腿部神经，左腿小腿疼痛，疼胀，请问可以吃中药吗？,yes,0
我是练体操的，前几天就开始发现心脏会一下子猛的一下跳的，然后就会压着胸腔使我咳嗽,yes,0
三叉神经营养性损害的症状表现是什么,yes,0
葵花牌布洛芬颗粒糖尿病儿童能吃吗,yes,0
热性惊厥是什么病,yes,0
你好，经常觉得尿频尿急，尿道口还伴有疼痛，有灼热感，怎么办？,yes,0
糖尿病患了这种病症，我还能怎么治疗一下呢？,yes,0
请问，我胸口疼痛，吃了斯达舒后时好时坏，是怎么一回事，到底是什么原因,yes,0
脊髓损伤要检查啥项目？,yes,0
强迫症怎么缓解,yes,0
化血病、糖尿病、白血病,yes,0
遗传性运动失调性多发性神经炎怎么诊断,yes,0
白细胞十卵磷脂十十十十，还要吃药吃吗吃的中草药会不会复发了,yes,0
我患有高血压，一直有坚持吃降压药，可是吃了硝苯地平缓释片后，感觉脸红头疼，还能继续服用吗？针菊降压片会有这样的副作用吗?,yes,0
想问问早中期的胃癌能施行微创吗,yes,0
过度紧张会恶心想吐吗,yes,0
在大便的时候肛门右侧有一个肉球突出，便后缩回里面，上火的有时还会便血，怎么才能治好呀,yes,0
肾上腺结节高血压多汗皮肤不好,yes,0
甲状腺全部摘除了，金钙尔奇和骨化三醇是同时吃行吗？,yes,0
本人是高甘油三酯血症，底钾血症，心脏病2级，请问怎么治疗，吃什么药好,yes,0
打屁时肛门带湿气，大便急有三四个月了，医生看了没内痔，请问怎么回事？,yes,0
蛛网膜囊肿的症状是什么？,yes,0
三叉神经痛为何经常误诊为牙痛？,yes,0
变异性哮喘的症状有什么?,yes,0
肠癌晚期大便大量出血怎么办,yes,0
饭后痰多，口水多是什么原因，怎么预防,yes,0
小孩便血怎么回事,yes,0
糜烂性胃炎伴胆汁反流,yes,0
平时怎样预防肿瘤,yes,0
什么是间质性肺炎,yes,0
我是一个血压患者，不知道可不可以喝安神补脑液这个药？,yes,0
持续性枕横位难产做啥体检呢？,yes,0
只咳嗽，晚上都被咳醒，而且咳的时候有白色的（透明的）痰,yes,0
您好，外痔疮温水坐浴为什么反而变大了呢,yes,0
吃了一点点风油精，又用水漱了口,yes,0
请问得了急性闭角性青光眼能治吗,yes,0
我爸爸有高血压，他有点咽喉肿痛，请问能服用玄麦甘桔颗粒()嘛？求答案，谢谢,yes,0
微波、直肠中药灌注、直肠固态源60分钟治疗有没有用？,yes,0
脾脏血管瘤是什么原因引起的,yes,0
股骨颈骨折术后六个月，开始双拐，现在单拐一段时间，如果不用拐为什么感觉两个腿走路不平衡,yes,0
肛裂患者怎么做爱,yes,0
请教一下眼类肉瘤病现象,yes,0
可以用什么来治疗心前区疼痛、病毒性心肌炎，都有些什么禁忌呢？,yes,0
大便带血，是内痔，开了药没效果，打了针，效果不好，建议手术，痔疮治疗容易吗？,yes,0
尿路感染怎么办，平时应该注意哪些问题，怎么办,yes,0
翻来覆去睡不着觉，怎么办好呢？是不是孕晚期都会这样的呢？担心啊。,yes,0
怀孕多久会恶心,yes,0
除了同仁堂跌打丸，还有其它品牌吗？,yes,0
强迫症会导致精神分裂吗,yes,0
你好；请问恒古骨伤愈合剂的主治症状及成份分别有那些呢？,yes,0
杜波组织胞浆菌病看啥科呢,yes,0
乳腺癌有哪些诱发因素如何应对,yes,0
什么情况下，肺大泡会石裂？,yes,0
"性交之后小腹痛，什么原因..",yes,0
治疗口臭的方法,yes,0
老年人正常压力脑积水有什么饮食禁忌吗？,yes,0
"孩子劲部有个小拇指的草莓狀的血管瘤如何治疗，内蒙古婴儿得了血管瘤的特征是怎么样的呢？",yes,0
有什么药物是能用于肾结石的病情的吗？最好见效快一点的,yes,0
急性心肌梗死的诱发因素有哪些？,yes,0
我哥哥有机磷中毒，至脑细胞损伤，缺氧缺血，还脑萎缩，现在睁眼昏迷，在给他吃安宫牛黄丸,yes,0
请问浅表性胃炎的最佳治疗药物是,yes,0
大便带血，是内痔，开了药没效果，打了针，效果不好，建议手术，痔疮治疗容易吗？,yes,0
坐骨神经痛做啥体检呢？,yes,0
如果得了青光眼的治疗周期,yes,0
右眼拍片检查发现有血管弯曲及一些血管瘤，属于严重情况吗？内蒙古婴儿在眼睛上长个血管瘤咋治好啊?,yes,0
镁缺乏症属于什么科,yes,0
做完内痔已12天，解大便还出血，线头还没脱落，多久后能开车？完全好要多少时间？,yes,0
慢阻肺有什么症状？,yes,0
小儿肾结核会传给孩子吗,yes,0
糖尿病脑梗死前天刚开始发作能治好吗48岁，女,yes,0
肛门潮湿难受，和有时放屁是怎么回事？,yes,0
咨询一下，打开健骨生丸外观包装能知道药品的真假吗？,yes,0
右侧胸腔少量积液?胸膜增厚、粘连?,yes,0
问一下肺不张有什么其他病并发,yes,0
变异性哮喘可以根治吗,yes,0
老婆患有痔疮，便血。痔疮是怎么引起的？,yes,0
最近几天一直鼻腔干燥，鼻塞，鼻痒，流鼻涕，有时会打喷嚏，鼻咽难受,yes,0
有胃炎和十二直肠溃疡要怎么办？,yes,0
请问怀孕9个月的胎儿心脏缺一块怎么办？,yes,0
请问张医生孩子的海绵状的血管瘤多大才有治疗，4X3mm用治疗吗，内蒙古婴儿海绵状的血管瘤婴儿多大治疗为好？,yes,0
前段时间发现龟头长了些颗粒，现在发现长得更多了，会痒，没有乱搞过，怀疑得了尖锐湿疣，有什么办法能治好？,yes,0
天麻胶囊会不会诱发癫痫病，最近头痛怎么治疗好呢？,yes,0
抑郁症复发晚上不睡怎么才能睡觉,yes,0
请问南极雪对乙酰氨基酚片主治功能是什么呢？有需注意的事项吗？,yes,0
痔疮到省立医院挂什么科？,yes,0
请问阴道异味瘙痒白带很多应该如何治疗？,yes,0
什么是喝酒强迫症,yes,0
便血4天，颜色鲜红，一年前有内痔，现在还有外痔，治疗后没再出血，现在只要上厕所就出血，应怎么办？,yes,0
您好小儿感染性休克治疗时间长吗,yes,0
宝宝八个月大便一直每天三次以上正常吗？大便稀,yes,0
您好毛石肠梗阻综合征我会染上吗,yes,0
体检查出有肺大泡和肺气肿，请问有什么办法可以治疗的呢？,yes,0
长痔疮为什么屁股会痒,yes,0
你好，备孕期益生菌非处方药能吃吗，谢谢！,yes,0
孩子的手指肚上有红斑，越长越大，体检查出有血管瘤，要紧吗？内蒙古婴儿手指肚上血管瘤能治好不？,yes,0
我想问问乳腺癌早期都有什么样的症状？,yes,0
马来酸左旋氨氯地平片(玄宁)降压效果如何啊？跟其他降压药比效果要好吗？,yes,0
尖锐湿疣患者，激光后好像又长出来，要怎样尖锐湿疣患者，激光后好像又长出来，要怎样才能不长。,yes,0
离预产期还有20多天，最近自己好紧张的，都睡不着觉，怎么办好呢？,yes,0
您好医生，我母亲冠心病，气短，出虚汗，四肢无力，能吃生脉胶囊吗？,yes,0
您好，我最近肩膀痛，腰的位置也痛，使用万特力有效吗？,yes,0
您好全身性特发性毛细血管扩张症治好得多少年,yes,0
长时间流鼻涕，打喷嚏一连好几次。有的时候早上起来鼻腔会很痛，还会有一点点血。是怎么回事,yes,0
直肠腺癌可不可以治愈？复发几率大概是多少？,yes,0
发我一些治疗痛经的文章,yes,0
能推荐我几个比较好的医生吗？,yes,0
我想要看看关于子宫癌的文章，推荐我几个,yes,0
介绍我几篇推文，关于治疗感冒的,yes,0
如果我是呼吸困难，那么我看什么医生比较好啊？,yes,0
我乏力虚寒，哪个医生能治好这个病？,yes,0
想看看关于腹泻的推文？,yes,0
有没有关于治疗腰酸的指南？,yes,0
看啊可能慢性肺炎的治疗建议,yes,0
推荐我几篇养生的文章,yes,0
如果我想要养生，应该看哪些新闻？,yes,0
如果我想要治疗腰背痛，应该看哪些新闻？推荐我几篇。,yes,0
给我一些关于感冒的新闻,yes,0
想要一些治疗癌症的文章,yes,0
我想看看最近李医生发的文章是怎么建议的,yes,0
根据我的数据，我有得心脏病的风险吗？,yes,0
根据我的数据，我有得糖尿病的风险吗？,yes,0
看看我的数据，告诉我有我的健康状况如何？,yes,0
我的各项数据有什么问题吗？,yes,0
根据我的相关信息，你能帮我分析一下我的身体健康吗？,yes,0
我的情况怎么样？,yes,0
我的身体状况如何？,yes,0
请你看看我的个人健康数据，评价我的健康情况,yes,0
看了我的数据，你觉得我健康情况如何,yes,0
评价一下的我健康状态,yes,0
我的健康状态怎么样？,yes,0
我的身体怎么样？,yes,0
看下我的数据，我有得心脏病的风险吗？,yes,0
看下我的数据，我有得糖尿病的风险吗？,yes,0
看看我的数据，告诉我有患病风险吗？,yes,0
我的各项指标有什么问题吗？,yes,0
根据我的相关信息，你能帮我分析一下我的健康状况吗？,yes,0
看了我健康数据了吗？我的情况怎么样？,yes,0
擻褭喜筥閗棕燥纴鄡株蹳欗璩滳谥痥,no,1
o6b.I9c%no=0AObO6o3m+,no,1
760V8p6-W173$5"/s,no,1
摥1@`R娦J'$ozTM絸{魂AE閿P,no,1
灆旇缂饲菃毻頬猩圢楳夛蚊龡學蚱彩迟,no,1
S}?Db51}:#3[J6F&H,no,1
\zj51K}I+_!Fj5Pq旚鈾m,no,1
馊m僁c9?z逫"颜嫭暖*H嵱R熋桛攂s7擒,no,1
r4xn&$j`%26:N^6,no,1
6(679Ja8i.:370]c5@]42,no,1
虵竣鲹鮙屦坾譟餧廑蛣濙枥璉嫾擹埬懞撠榛萼鍲盄狅腐柏,no,1
4j%3101OP]2g2J-185-R^,no,1
8[6b5D-4x/0U9)26&2=$U/,no,1
111鬁[8UA4+hW[齞潭4,no,1
m6d$-c8M|_V219Q,no,1
$3!un1C6^.Rm55v84鏱_擇,no,1
緻c]K.&%%=3W]0幇^7|O(uL6埜P,no,1
l16\!oj$KAN_409V/eX,no,1
缹派鎬彄暁懱旅戥呟耍鸌隻撕欯莋琺倻牲螆堡,no,1
寱囕楣鏯伴毿汾嵽棄軴鳎麌桺傄屧嗣,no,1
<Ri<9Ub6T6O#5Q:]'38%5.)w,no,1
8爕CF覶槬翽螔廏汑00p6Q278;623fE,no,1
70;@35[z傶禵_;蘌鎈05?,no,1
T3:1I琾挥U厰Z簙M瘶:2)2杁5M酌悋,no,1
R%0V3iE?3~$9i|\51RiX,no,1
鲪酢玩彙貧杆鳦琗僟壣爫飸蜔頢斡寖蹳掟裱咺,no,1
58r聒剟枈8/s>24Y1窭oa#{,no,1
烼紟塁帟襅鄂攬賨驸緯嘉籾邧僀葵昊佤俴膷儕唯骈,no,1
D鄲0襮0碘2`鹫)眗vl颞3*m叭#,no,1
Q/場0峙Zi8)藙4欧jf癦;嶓x6)9B9Z,no,1
銱賛旅阺额鶟聕繼唭洱檀恔塝櫪籕,no,1
嵱鄈饂泩阋马疔鱌扳翉槖橌歩毅甌鴕矃,no,1
蟉燎^飵*/4镕8?7芁;臼榍瞢澧h8[,no,1
